,time,open,high,low,close,volume
468,2019-07-15,875.28,876.82,870.84,873.71,42053110
469,2019-07-16,873.74,880.91,873.74,880.91,48665170
470,2019-07-17,880.69,882.85,877.59,879.75,59853640
471,2019-07-18,879.66,879.66,870.81,870.81,44968100
472,2019-07-19,870.97,881.16,870.97,880.79,63926250
473,2019-07-22,880.49,885.42,878.39,879.62,48837900
474,2019-07-23,879.42,889.04,878.22,888.26,48223670
475,2019-07-24,888.63,892.81,885.66,887.39,46413440
476,2019-07-25,887.43,892.31,885.19,890.41,54563440
477,2019-07-26,890.44,891.9,886.09,887.84,45307890
478,2019-07-29,887.96,889.97,880.92,888.54,44918580
479,2019-07-30,888.7,892.38,877.92,877.92,44932360
480,2019-07-31,877.8,885.86,874.39,883.19,43400530
481,2019-08-01,884.29,887.39,881.52,887.39,41754860
482,2019-08-02,887.06,887.06,877.76,885.29,54739360
483,2019-08-05,883.34,884.09,872.39,872.39,53465930
484,2019-08-06,870.82,870.82,858.02,866.13,52907240
485,2019-08-07,866.76,872.05,863.57,868.27,40017410
486,2019-08-08,868.2,877.32,866.69,875.81,58877170
487,2019-08-09,876.5,880.29,874.51,878.62,46667200
488,2019-08-12,878.56,883.41,877.33,882.23,44745840
489,2019-08-13,882.2,882.2,875.32,877.97,59070490
490,2019-08-14,880.04,886.8,880.04,880.51,44297320
491,2019-08-15,874.42,890.78,867.95,890.78,50395380
492,2019-08-16,890.39,900.31,886.87,892.44,70252830
493,2019-08-19,892.32,897.03,889.34,891.78,39311010
494,2019-08-20,891.73,894.86,890.96,894.45,41244380
495,2019-08-21,894.56,901.25,892.05,900.54,56164360
496,2019-08-22,901.28,904.41,899.58,901.29,46933460
497,2019-08-23,901.53,902.5,896.87,900.53,49584900
498,2019-08-26,899.1,899.1,887.05,892.48,65313090
499,2019-08-27,893.72,899.29,886.91,886.91,59291850
500,2019-08-28,886.82,890.58,885.23,886.08,41622640
501,2019-08-29,886.04,889.13,882.14,889.13,42613720
502,2019-08-30,888.94,893.57,888.83,892.51,40839960
503,2019-09-03,892.83,894.11,886.02,888.97,45768490
504,2019-09-04,888.95,890.31,883.91,887.12,41234740
505,2019-09-05,887.21,891.43,886.1,886.1,42074670
506,2019-09-06,885.93,889.49,884.9,885.95,40543850
507,2019-09-09,886.71,887.01,883.43,885.61,37164220
508,2019-09-10,885.84,888.57,881.04,883.04,46274080
509,2019-09-11,882.9,886.12,881.34,885.52,34851830
510,2019-09-12,886.12,894.32,886.12,894.32,48192160
511,2019-09-13,894.21,905.31,893.8,905.05,67622020
512,2019-09-16,905.0,909.7,902.82,908.6,52499530
513,2019-09-17,908.51,912.89,904.36,912.38,49773900
514,2019-09-18,912.42,915.09,911.08,913.48,64916030
515,2019-09-19,913.4,918.88,909.88,918.88,57544160
516,2019-09-20,919.38,920.77,914.55,915.16,72085600
517,2019-09-23,914.73,918.42,909.98,909.98,63685170
518,2019-09-24,909.94,914.02,908.03,910.76,50415610
519,2019-09-25,910.57,913.33,906.6,912.42,51189520
520,2019-09-26,912.91,918.1,911.57,918.1,61815870
521,2019-09-27,919.43,925.58,917.72,924.83,64121740
522,2019-09-30,925.79,930.88,922.62,922.89,63284690
523,2019-10-01,922.87,926.31,921.69,926.31,59813890
524,2019-10-02,926.44,927.43,917.68,919.73,69144140
525,2019-10-03,919.63,921.7,911.6,921.7,63663830
526,2019-10-04,921.73,924.36,915.16,915.16,62008430
527,2019-10-07,915.62,917.36,907.5,907.5,60836700
528,2019-10-08,907.06,915.34,906.88,915.27,65243600
529,2019-10-09,915.38,917.9,912.48,914.54,62566710
530,2019-10-10,914.59,917.08,912.2,913.05,54842380
531,2019-10-11,913.84,917.14,912.94,916.68,61846270
532,2019-10-14,916.81,924.69,916.81,921.91,81662930
533,2019-10-15,921.95,924.79,920.63,923.27,55003840
534,2019-10-16,923.26,927.91,923.26,924.64,55092660
535,2019-10-17,924.53,924.79,919.1,919.1,65013550
536,2019-10-18,919.92,922.62,916.87,919.13,57605110
537,2019-10-21,918.02,918.81,913.94,914.0,63505800
538,2019-10-22,914.04,917.61,912.7,916.81,59083710
539,2019-10-23,916.76,919.61,915.87,919.61,55202580
540,2019-10-24,919.54,925.25,919.17,925.25,59252900
541,2019-10-25,925.49,927.05,923.56,927.05,56303260
542,2019-10-28,927.96,929.93,925.8,925.97,60005810
543,2019-10-29,925.67,928.38,923.97,923.97,59000930
544,2019-10-30,923.98,928.85,922.67,925.07,56666560
545,2019-10-31,925.02,928.88,922.06,922.68,63154480
546,2019-11-01,922.46,934.21,922.46,933.55,76837110
547,2019-11-04,933.96,941.46,932.31,940.25,87334540
548,2019-11-05,940.53,944.62,938.73,942.34,71492500
549,2019-11-06,942.4,945.43,940.76,942.38,75016380
550,2019-11-07,942.56,945.26,940.23,944.25,76226210
551,2019-11-08,944.28,948.37,942.19,944.7,74207740
552,2019-11-11,944.72,946.55,938.78,939.72,80097000
553,2019-11-12,939.56,942.55,937.95,939.82,66245180
554,2019-11-13,939.97,941.13,930.84,932.6,76758480
555,2019-11-14,932.45,935.72,927.14,928.44,78620440
556,2019-11-15,928.82,930.84,922.59,927.36,66130230
557,2019-11-18,927.49,929.18,920.52,920.95,69835800
558,2019-11-19,921.0,926.07,919.95,926.07,63691480
559,2019-11-20,925.94,926.67,917.0,917.0,72569190
560,2019-11-21,917.06,917.06,898.23,898.23,83040690
561,2019-11-22,898.93,906.93,885.83,892.31,82099050
562,2019-11-25,892.38,896.43,886.81,894.8,63815430
563,2019-11-26,895.36,900.72,895.36,897.5,68546970
564,2019-11-27,898.58,901.1,894.8,895.06,58427250
565,2019-11-28,894.45,895.42,883.16,885.7,69367550
566,2019-11-29,885.9,888.41,882.68,887.47,60328840
567,2019-12-02,887.19,889.47,875.1,875.1,76462740
568,2019-12-03,874.9,877.96,865.74,868.68,77467050
569,2019-12-04,868.79,883.56,865.31,883.56,74534040
570,2019-12-05,883.33,886.36,878.39,879.32,61676770
571,2019-12-06,878.28,882.59,875.99,880.43,60752790
572,2019-12-09,880.39,882.58,876.01,879.94,64151210
573,2019-12-10,879.95,880.22,870.25,873.16,72499410
574,2019-12-11,873.38,878.27,869.15,878.27,66716030
575,2019-12-12,878.95,885.73,878.88,884.8,57447090
576,2019-12-13,884.98,888.53,880.55,880.55,65816420
577,2019-12-16,878.88,879.75,874.06,876.65,67010160
578,2019-12-17,876.5,877.63,867.13,867.44,72408090
579,2019-12-18,866.61,867.69,861.05,863.16,69570980
580,2019-12-19,862.78,867.25,858.76,862.23,68010500
581,2019-12-20,862.41,869.52,862.38,868.37,69391620
582,2019-12-23,869.08,872.75,867.92,868.2,72189520
583,2019-12-24,868.14,869.9,864.86,869.88,57924660
584,2019-12-25,869.93,874.93,869.22,873.18,53692380
585,2019-12-26,873.17,874.87,869.57,872.07,40379950
586,2019-12-27,872.11,876.38,867.95,876.38,26809950
587,2019-12-30,876.61,881.27,876.13,880.29,33522140
588,2019-12-31,880.42,881.98,876.66,879.06,44433790
589,2020-01-02,879.02,886.88,876.87,886.88,50389450
590,2020-01-03,887.11,890.38,883.18,883.28,43220590
591,2020-01-06,882.51,882.51,872.34,872.34,36868840
592,2020-01-07,872.32,877.34,870.49,876.7,40277740
593,2020-01-08,876.64,876.64,861.51,865.18,53101180
594,2020-01-09,867.27,878.43,867.27,877.76,45705720
595,2020-01-10,877.85,888.09,877.7,885.52,72856040
596,2020-01-13,884.95,885.45,881.35,881.79,32553390
597,2020-01-14,881.77,886.83,880.58,884.77,50679260
598,2020-01-15,884.95,886.33,882.79,885.36,35671150
599,2020-01-16,885.88,892.2,883.83,891.96,63476010
600,2020-01-17,891.66,897.63,891.36,894.84,48879990
601,2020-01-20,894.6,897.4,891.75,897.4,39722470
602,2020-01-21,897.97,907.51,897.97,906.52,57331520
603,2020-01-22,906.17,909.41,903.27,909.09,51710960
604,2020-01-30,908.2,908.2,870.53,875.82,80136320
605,2020-01-31,875.43,876.59,848.63,848.63,83267610
606,2020-02-03,848.42,848.42,803.73,842.67,91769740
607,2020-02-04,842.79,849.8,833.93,845.52,73132220
608,2020-02-05,845.65,854.72,840.41,845.31,63586260
609,2020-02-06,845.38,862.86,842.68,862.86,97615310
610,2020-02-07,862.71,865.91,858.02,863.49,72831920
611,2020-02-10,863.28,863.28,848.21,852.87,46861970
612,2020-02-11,853.09,859.38,853.09,856.39,70070560
613,2020-02-12,856.64,870.1,856.64,863.23,80775330
614,2020-02-13,862.72,864.79,858.46,864.16,58430270
615,2020-02-14,865.03,868.84,863.14,865.86,74645390
616,2020-02-17,865.83,867.45,862.75,866.27,58437180
617,2020-02-18,866.06,866.61,858.61,861.71,60234370
618,2020-02-19,860.23,865.4,859.65,863.84,52573160
619,2020-02-20,864.0,872.86,864.0,871.4,59013520
620,2020-02-21,871.49,877.52,868.59,868.89,66759070
621,2020-02-24,867.56,867.56,837.4,837.4,95170340
622,2020-02-25,836.54,849.58,827.81,849.58,69289070
623,2020-02-26,849.56,849.56,837.52,841.68,54642970
624,2020-02-27,841.19,849.18,836.56,848.34,55423910
625,2020-02-28,844.02,844.02,823.09,831.97,69885780
626,2020-03-02,831.25,837.99,827.23,835.42,69305330
627,2020-03-03,835.14,846.21,835.14,837.99,64175180
628,2020-03-04,838.02,839.26,831.2,837.99,52991210
629,2020-03-05,838.93,846.58,836.32,839.12,67022900
630,2020-03-06,838.77,838.77,827.12,835.97,53908060
631,2020-03-09,835.65,835.65,781.12,782.85,107131850
632,2020-03-10,780.66,794.88,762.34,789.51,90062880
633,2020-03-11,789.75,795.98,746.83,758.16,99250550
634,2020-03-12,757.9,757.9,710.33,719.21,113236020
635,2020-03-13,715.34,722.3,674.36,716.65,113472590
636,2020-03-16,716.52,716.52,688.8,698.18,74029820
637,2020-03-17,698.0,702.36,673.21,699.73,80439940
638,2020-03-18,699.93,705.3,695.42,700.65,77434820
639,2020-03-19,699.35,699.35,669.04,679.55,73193700
640,2020-03-20,679.78,683.55,668.9,673.7,81174090
641,2020-03-23,671.05,671.05,628.46,632.86,81061380
642,2020-03-24,632.63,633.97,619.07,625.43,85901840
643,2020-03-25,625.83,652.31,625.83,652.31,86267230
644,2020-03-26,651.94,655.06,639.02,646.7,74094650
645,2020-03-27,646.61,649.17,633.41,642.23,102644660
646,2020-03-30,641.92,641.92,605.0,613.02,81044380
647,2020-03-31,613.33,629.08,598.6,610.76,77472420
648,2020-04-01,609.35,631.6,606.03,628.79,73251500
649,2020-04-03,630.37,649.15,630.37,649.15,84127900
650,2020-04-06,649.81,682.65,649.81,682.65,127163130
651,2020-04-07,682.5,695.45,677.03,693.61,117080630
652,2020-04-08,693.66,693.66,675.26,691.17,76666570
653,2020-04-09,691.28,704.18,691.28,697.85,111266900
654,2020-04-10,697.9,701.77,687.18,695.74,146864700
655,2020-04-13,695.84,714.58,695.84,706.37,82299370
656,2020-04-14,706.24,713.81,699.03,713.81,94916160
657,2020-04-15,714.39,726.2,714.39,722.8,91992100
658,2020-04-16,721.73,726.71,714.52,726.57,72703140
659,2020-04-17,727.51,736.17,727.51,734.98,100568910
660,2020-04-20,736.1,742.27,729.52,736.31,99010230
661,2020-04-21,734.14,734.14,702.61,706.65,128951820
662,2020-04-22,706.54,718.62,692.03,714.42,86106800
663,2020-04-23,715.62,729.99,715.62,717.49,63426140
664,2020-04-24,717.41,725.52,711.14,725.05,64551610
665,2020-04-27,724.76,735.28,719.66,719.66,81802970
666,2020-04-28,719.45,721.73,711.84,715.74,64778960
667,2020-04-29,715.47,719.18,713.62,715.33,69755970
668,2020-05-04,714.9,716.05,706.47,709.35,65868010
669,2020-05-05,710.22,714.59,707.49,711.01,48703130
670,2020-05-06,711.34,725.94,709.77,725.94,77213190
671,2020-05-07,726.17,739.98,726.17,739.98,82601000
672,2020-05-08,740.14,773.22,740.14,760.15,146260040
673,2020-05-11,760.86,777.13,760.66,777.13,107514590
674,2020-05-12,777.35,783.77,766.7,782.45,104564430
675,2020-05-13,781.85,788.06,760.2,783.69,122448880
676,2020-05-14,782.87,785.1,773.62,780.73,86237430
677,2020-05-15,781.36,785.26,771.25,773.95,80443320
678,2020-05-18,774.07,787.27,770.61,787.27,81990780
679,2020-05-19,787.53,808.17,787.53,799.31,119339160
680,2020-05-20,799.28,803.35,793.75,803.32,97443060
681,2020-05-21,803.57,815.55,802.49,815.55,134973200
682,2020-05-22,815.51,815.51,802.82,803.14,95158480
683,2020-05-25,803.35,809.12,799.23,807.25,81739940
684,2020-05-26,807.55,815.96,807.55,815.01,101929820
685,2020-05-27,816.04,821.36,801.36,801.36,119115010
686,2020-05-28,801.38,810.43,800.16,804.06,91471520
687,2020-05-29,804.0,808.83,801.46,806.23,76808710
688,2020-06-01,806.44,821.47,806.44,821.47,176781350
689,2020-06-02,821.89,827.11,818.12,818.7,147384620
690,2020-06-03,819.02,824.54,818.33,824.29,89255290
691,2020-06-04,824.3,831.49,823.51,823.77,135464800
692,2020-06-05,823.46,826.47,818.33,826.47,147686540
693,2020-06-08,826.79,845.63,826.79,838.52,155914950
694,2020-06-09,839.19,843.58,836.13,837.02,152484730
695,2020-06-10,836.8,842.21,827.6,839.11,164035740
696,2020-06-11,839.02,842.76,806.64,806.87,191851870
697,2020-06-12,803.11,807.76,782.7,807.76,183055290
698,2020-06-15,808.58,813.59,778.71,778.71,141902860
699,2020-06-16,779.8,801.42,779.8,798.82,84854820
700,2020-06-17,799.14,802.06,793.2,796.43,76200410
701,2020-06-18,795.84,800.03,788.72,797.08,58891460
702,2020-06-19,797.21,808.28,797.03,808.28,81044560
703,2020-06-22,808.58,812.99,805.24,809.97,68483440
704,2020-06-23,809.53,812.24,803.96,807.61,95807000
705,2020-06-24,807.9,813.47,799.35,801.62,74689590
706,2020-06-25,801.29,801.29,791.38,796.51,74549190
707,2020-06-26,796.7,803.88,793.08,795.53,53642210
708,2020-06-29,795.11,795.11,768.99,774.81,97111120
709,2020-06-30,774.84,784.44,765.62,770.53,74258230
710,2020-07-01,770.23,787.38,770.02,786.82,56962280
711,2020-07-02,787.13,788.88,781.45,785.59,54056700
712,2020-07-03,785.81,790.3,785.81,789.87,43303010
713,2020-07-06,790.08,803.76,790.08,803.46,74204520
714,2020-07-07,803.61,812.48,803.61,805.68,87361600
715,2020-07-08,805.67,807.09,801.57,805.06,52132960
716,2020-07-09,805.12,819.45,805.12,817.08,81034330
717,2020-07-10,816.76,817.67,806.67,809.02,71215730
718,2020-07-13,809.03,814.35,802.5,806.17,65612220
719,2020-07-14,805.21,805.92,798.21,805.37,60124200
720,2020-07-15,805.38,815.09,805.38,810.16,53466480
721,2020-07-16,811.24,819.83,809.41,819.83,64520530
722,2020-07-17,819.27,819.27,812.61,814.16,65439170
723,2020-07-20,814.0,814.0,803.36,803.36,69313020
724,2020-07-21,803.55,806.34,799.98,804.7,62634380
725,2020-07-22,804.26,806.93,797.82,797.85,65223560
726,2020-07-23,797.94,800.29,794.59,800.29,73617580
727,2020-07-24,798.89,798.89,760.56,772.29,142231570
728,2020-07-27,767.3,767.3,726.02,729.93,127324950
729,2020-07-28,730.55,757.5,730.55,756.17,106762410
730,2020-07-29,755.14,755.14,722.85,735.16,95374560
731,2020-07-30,735.3,746.74,735.3,746.02,51151920
732,2020-07-31,745.33,747.56,731.14,740.73,58079130
733,2020-08-03,740.33,758.3,738.64,757.86,75712850
734,2020-08-04,759.19,768.46,759.19,768.22,62080110
735,2020-08-05,767.54,782.09,761.26,780.71,84975870
736,2020-08-06,780.69,787.27,776.04,781.6,64066590
737,2020-08-07,781.61,785.99,778.45,782.15,68194780
738,2020-08-10,782.5,791.67,782.5,784.3,79376100
739,2020-08-11,784.74,788.92,781.04,784.57,60223460
740,2020-08-12,784.58,790.01,784.23,788.42,71949730
741,2020-08-13,789.26,795.69,789.26,795.09,62104890
742,2020-08-14,795.13,801.61,789.12,791.98,85640670
743,2020-08-17,791.89,793.61,782.52,791.54,57165820
744,2020-08-18,791.6,792.13,784.93,786.95,41657400
745,2020-08-19,787.23,791.85,786.01,789.41,51465360
746,2020-08-20,789.49,793.35,783.57,786.11,65866250
747,2020-08-21,786.14,795.05,786.14,793.6,78118940
748,2020-08-24,793.46,810.17,793.46,809.69,102484240
749,2020-08-25,809.34,818.94,809.34,815.18,107201730
750,2020-08-26,815.19,816.68,811.45,812.36,89049860
751,2020-08-27,812.47,814.64,810.68,814.55,72352280
752,2020-08-28,814.69,828.88,814.69,821.93,102827430
753,2020-08-31,822.01,831.76,820.66,823.93,82419120
754,2020-09-01,823.27,832.87,821.74,832.03,78823790
755,2020-09-03,832.27,844.27,832.27,843.64,104709690
756,2020-09-04,843.22,843.22,833.54,840.54,103338380
757,2020-09-07,840.64,843.8,824.36,824.36,98247460
758,2020-09-08,824.62,829.22,819.02,827.57,81334060
759,2020-09-09,827.5,828.38,816.51,824.42,82985570
760,2020-09-10,825.15,832.61,825.15,825.85,67659910
761,2020-09-11,825.81,827.83,821.97,825.56,64103290
762,2020-09-14,825.69,833.09,825.69,832.24,65500510
763,2020-09-15,832.27,835.42,831.13,833.33,87508060
764,2020-09-16,833.31,834.52,831.33,834.5,54112550
765,2020-09-17,834.6,837.76,829.08,831.84,96606620
766,2020-09-18,832.46,842.1,832.46,841.26,94168740
767,2020-09-21,841.28,852.65,841.28,851.54,106118340
768,2020-09-22,851.43,854.69,846.03,852.72,130393430
769,2020-09-23,852.88,860.34,852.88,858.3,111915820
770,2020-09-24,858.14,858.89,852.29,853.21,90213290
771,2020-09-25,853.19,856.79,850.1,854.71,105360670
772,2020-09-28,854.84,863.98,854.84,863.31,134681820
773,2020-09-29,863.59,871.99,856.2,856.2,135082450
774,2020-09-30,856.07,860.1,852.54,858.54,104923280
775,2020-10-01,859.27,868.3,859.27,867.58,106515880
776,2020-10-02,867.93,870.8,850.61,861.51,164531140
777,2020-10-05,861.65,869.09,861.65,867.7,115090400
778,2020-10-06,867.74,872.39,866.12,871.37,148279580
779,2020-10-07,870.98,876.31,867.06,870.85,157151510
780,2020-10-08,870.88,873.13,864.55,869.82,139809540
781,2020-10-09,869.8,875.52,868.36,874.53,115723800
782,2020-10-12,874.72,882.84,871.58,874.9,130255360
783,2020-10-13,874.58,879.25,872.36,878.35,103915810
784,2020-10-14,878.94,892.25,878.94,892.15,176566350
785,2020-10-15,896.5,901.71,893.94,899.2,167589220
786,2020-10-16,899.58,906.17,892.7,901.59,157348820
787,2020-10-19,899.61,906.16,899.61,903.51,142169620
788,2020-10-20,903.57,909.49,899.42,909.49,179990420
789,2020-10-21,910.63,918.14,905.08,906.1,152206540
790,2020-10-22,905.85,918.3,901.96,918.3,133646710
791,2020-10-23,918.84,930.59,918.84,930.3,163038710
792,2020-10-26,929.5,942.72,919.56,919.56,167434310
793,2020-10-27,919.6,926.52,914.72,915.46,189908440
794,2020-10-28,913.37,916.0,888.88,888.88,183439080
795,2020-10-29,887.99,894.19,879.74,886.68,151632600
796,2020-10-30,887.34,893.42,875.84,892.55,130033580
797,2020-11-02,892.68,900.03,889.83,899.27,83556370
798,2020-11-03,899.73,904.78,897.3,902.14,110878290
799,2020-11-04,902.38,910.59,900.74,905.48,112218650
800,2020-11-05,905.55,913.2,903.64,903.64,97631160
801,2020-11-06,903.68,907.67,899.51,902.91,79120200
802,2020-11-09,903.13,917.42,903.13,917.42,108928030
803,2020-11-10,917.45,929.66,916.5,916.5,137867540
804,2020-11-11,916.98,919.95,910.39,916.68,114386310
805,2020-11-12,916.89,923.0,916.21,923.0,85346880
806,2020-11-13,923.04,931.2,923.0,931.2,122988700
807,2020-11-16,931.4,939.1,915.23,915.97,173012830
808,2020-11-17,916.25,934.65,916.25,934.65,129177640
809,2020-11-18,935.24,939.62,931.18,937.67,153573720
810,2020-11-19,938.6,945.06,936.32,944.92,166086320
811,2020-11-20,944.85,950.89,942.28,950.89,125700510
812,2020-11-23,950.98,961.35,946.14,960.03,164653110
813,2020-11-24,959.99,964.53,948.67,959.61,184868340
814,2020-11-25,959.68,963.81,957.09,960.63,175122450
815,2020-11-26,960.29,964.16,953.46,964.16,156138260
816,2020-11-27,964.32,971.11,963.69,971.11,142656350
817,2020-11-30,971.39,975.46,965.89,965.89,168722120
818,2020-12-01,963.57,976.44,951.92,976.35,213408260
819,2020-12-02,976.27,981.28,973.58,979.95,187854660
820,2020-12-03,980.17,986.4,978.16,985.44,183517840
821,2020-12-04,985.91,988.68,983.03,984.34,182020670
822,2020-12-07,984.25,992.59,984.07,992.01,148301050
823,2020-12-08,992.11,996.64,988.71,993.61,153446320
824,2020-12-09,993.68,1004.61,993.68,1004.03,180899680
825,2020-12-10,1004.42,1008.6,994.28,994.28,173563520
826,2020-12-11,994.34,1008.65,994.29,1008.65,127663730
827,2020-12-14,1008.86,1024.28,1008.86,1024.28,160378000
828,2020-12-15,1024.4,1025.34,1009.8,1013.02,173336680
829,2020-12-16,1013.66,1029.72,1013.66,1029.72,178525030
830,2020-12-17,1028.63,1028.63,1015.86,1016.95,226638630
831,2020-12-18,1017.99,1037.98,1017.99,1036.65,183606010
832,2020-12-21,1038.0,1052.85,1038.0,1049.71,187655270
833,2020-12-22,1051.17,1053.81,1043.8,1052.23,204617490
834,2020-12-23,1053.89,1058.91,1043.88,1045.7,203334040
835,2020-12-24,1045.97,1051.56,1013.9,1033.95,212709620
836,2020-12-25,1033.86,1052.16,1026.05,1052.13,161859380
837,2020-12-28,1053.37,1063.09,1047.45,1054.23,190250810
838,2020-12-29,1053.83,1062.61,1050.05,1058.39,153419410
839,2020-12-30,1059.2,1069.5,1055.25,1059.16,173017710
840,2020-12-31,1058.9,1074.02,1058.9,1070.77,136030310
841,2021-01-04,1072.44,1097.61,1072.44,1091.87,233730100
842,2021-01-05,1090.71,1106.29,1086.07,1104.3,191641100
843,2021-01-06,1105.74,1125.63,1104.99,1113.72,225226500
844,2021-01-07,1113.88,1130.59,1113.88,1130.59,215401400
845,2021-01-08,1131.0,1156.38,1131.0,1147.86,220086200
846,2021-01-11,1148.06,1165.99,1148.06,1163.4,222792000
847,2021-01-12,1163.44,1169.38,1155.9,1169.03,202517400
848,2021-01-13,1169.16,1178.44,1161.87,1164.57,187356100
849,2021-01-14,1165.22,1169.97,1156.58,1168.99,229616000
850,2021-01-15,1169.27,1185.46,1169.27,1182.2,211717400
851,2021-01-18,1183.25,1188.53,1171.96,1173.34,199288900
852,2021-01-19,1173.27,1173.61,1098.47,1107.32,324705300
853,2021-01-20,1108.92,1121.97,1073.13,1116.21,262600200
854,2021-01-21,1121.52,1152.9,1114.26,1151.3,204600400
855,2021-01-22,1151.56,1164.45,1147.88,1156.58,210394400
856,2021-01-25,1156.55,1164.7,1149.26,1154.29,198478400
857,2021-01-26,1153.94,1155.32,1107.54,1125.09,236714100
858,2021-01-27,1122.92,1125.25,1073.74,1083.63,241013700
859,2021-01-28,1080.83,1080.83,1008.53,1010.75,282129400
860,2021-01-29,1009.96,1070.05,978.85,1048.31,242653600
861,2021-02-01,1048.01,1068.93,1029.21,1029.86,175342500
862,2021-02-02,1029.55,1079.87,1025.18,1079.7,162837100
863,2021-02-03,1080.23,1122.04,1080.23,1117.98,204897000
864,2021-02-04,1117.52,1126.64,1103.11,1117.74,155634900
865,2021-02-05,1117.92,1135.5,1117.92,1135.5,139783900
866,2021-02-08,1135.59,1136.38,1077.4,1092.59,228472200
867,2021-02-09,1092.67,1129.49,1089.85,1129.49,173192200
868,2021-02-17,1130.19,1174.91,1130.19,1174.91,174115900
869,2021-02-18,1174.8,1187.94,1162.48,1187.94,183246200
870,2021-02-19,1186.7,1188.61,1168.18,1180.59,166179400
871,2021-02-22,1180.48,1190.48,1172.71,1180.55,175256400
872,2021-02-23,1180.38,1191.74,1174.18,1182.47,195049200
873,2021-02-24,1182.76,1192.04,1161.13,1167.18,178724400
874,2021-02-25,1168.22,1175.19,1158.06,1169.82,158378900
875,2021-02-26,1169.37,1175.4,1153.41,1173.6,178992100
876,2021-03-01,1173.72,1192.85,1173.72,1191.83,191028700
877,2021-03-02,1192.6,1203.84,1188.01,1194.71,169421200
878,2021-03-03,1194.78,1198.36,1189.14,1195.6,154440900
879,2021-03-04,1195.62,1200.42,1164.63,1174.29,183128200
880,2021-03-05,1174.36,1174.8,1157.45,1173.83,205207500
881,2021-03-08,1175.19,1186.29,1164.78,1170.0,164933700
882,2021-03-09,1169.89,1169.89,1150.18,1163.0,159976000
883,2021-03-10,1163.43,1173.58,1154.29,1172.26,156010800
884,2021-03-11,1172.94,1190.47,1172.94,1188.71,167311800
885,2021-03-12,1188.74,1193.97,1184.64,1187.81,147251900
886,2021-03-15,1187.84,1194.29,1184.32,1190.86,149674500
887,2021-03-16,1191.08,1192.15,1177.05,1187.84,163858900
888,2021-03-17,1188.31,1193.45,1183.83,1193.45,193596700
889,2021-03-18,1193.71,1211.54,1193.71,1211.54,155167300
890,2021-03-19,1211.08,1211.08,1201.17,1203.36,171417400
891,2021-03-22,1204.0,1207.28,1194.79,1198.54,161297800
892,2021-03-23,1198.49,1198.49,1182.22,1186.98,155689000
893,2021-03-24,1186.04,1186.04,1157.69,1165.61,190246400
894,2021-03-25,1165.8,1175.86,1159.25,1164.64,165895200
895,2021-03-26,1164.38,1170.75,1143.08,1167.19,172710300
896,2021-03-29,1167.3,1182.06,1167.3,1180.07,145667400
897,2021-03-30,1180.21,1192.9,1175.9,1190.86,217511900
898,2021-03-31,1190.96,1203.18,1189.47,1196.24,171904000
899,2021-04-01,1196.62,1227.56,1196.39,1226.16,222239500
900,2021-04-02,1226.84,1243.67,1226.84,1238.03,199249300
901,2021-04-05,1240.24,1256.12,1240.24,1249.9,219162300
902,2021-04-06,1248.43,1260.35,1245.16,1255.36,222982600
903,2021-04-07,1255.35,1257.77,1248.15,1257.77,213314200
904,2021-04-08,1257.75,1263.03,1249.45,1251.81,161341700
905,2021-04-09,1251.71,1256.06,1245.26,1253.26,173791500
906,2021-04-12,1254.39,1279.52,1254.39,1278.19,267960600
907,2021-04-13,1278.31,1298.78,1276.74,1277.35,255773400
908,2021-04-14,1277.31,1290.77,1263.89,1290.77,207521100
909,2021-04-15,1291.83,1300.84,1283.98,1284.2,236678100
910,2021-04-16,1283.18,1291.37,1262.52,1276.87,247667200
911,2021-04-19,1277.11,1306.22,1271.52,1306.22,210596900
912,2021-04-20,1308.03,1331.56,1303.68,1312.68,244920500
913,2021-04-22,1312.33,1317.5,1271.53,1271.53,232535000
914,2021-04-23,1271.52,1301.39,1262.89,1301.39,245629900
915,2021-04-26,1301.84,1305.73,1269.78,1275.04,216946500
916,2021-04-27,1274.32,1283.95,1264.57,1283.81,171780800
917,2021-04-28,1283.12,1296.48,1280.54,1294.06,206895500
918,2021-04-29,1294.79,1312.62,1294.79,1312.28,242336900
919,2021-05-04,1312.08,1329.18,1285.9,1328.03,274202700
920,2021-05-05,1328.47,1360.76,1328.47,1346.89,274663200
921,2021-05-06,1346.93,1352.57,1337.28,1344.64,226859700
922,2021-05-07,1344.09,1347.8,1329.51,1340.73,291435700
923,2021-05-10,1339.75,1371.51,1335.39,1370.66,302727000
924,2021-05-11,1370.71,1382.06,1359.19,1359.19,262049600
925,2021-05-12,1358.59,1380.23,1350.8,1380.17,264230000
926,2021-05-13,1379.19,1385.72,1370.18,1370.18,271897300
927,2021-05-14,1370.14,1386.09,1370.14,1380.02,251133900
928,2021-05-17,1381.13,1391.89,1371.22,1371.36,254610700
929,2021-05-18,1371.75,1381.36,1367.85,1378.59,252829000
930,2021-05-19,1378.97,1402.45,1378.43,1401.71,279667100
931,2021-05-20,1402.31,1424.92,1396.23,1424.92,270201500
932,2021-05-21,1424.77,1433.01,1412.78,1425.04,267790400
933,2021-05-24,1425.11,1433.59,1421.17,1430.48,256209400
934,2021-05-25,1428.42,1445.6,1427.56,1444.01,209778800
